request_type,date_from,date_to,count,status_code,fetch_status,message,process_date,doc_id,doc_type_code,filer_name,filer_name_eng,edinet_code,sec_code,period_start,period_end,submit_date_time,form_code,seq_number,fund_code,doc_description,jcn,xbrl_flag,pdf_flag,csv_flag
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U0UA,140,株式会社ダイセキ,"Daiseki Co., Ltd.",E04931,97930,2024-03-01,2024-05-31,2024-07-12 09:00:00,043000,1,,四半期報告書－第67期第1四半期(2024/03/01－2024/05/31),6180001006700,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TJ4P,120,野村アセットマネジメント株式会社,"Nomura Asset Management Co., Ltd.",E12460,,2023-10-17,2024-04-16,2024-07-12 09:00:00,07A000,2,G12845,有価証券報告書（内国投資信託受益証券）－第13期(2023/10/17－2024/04/16),7010001054021,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1D3,140,株式会社キユーソー流通システム,"Kyuso Distribution System Co., Ltd.",E04213,93690,2024-03-01,2024-05-31,2024-07-12 09:00:00,043000,4,,四半期報告書－第59期第2四半期(2024/03/01－2024/05/31),7012401007541,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TD1L,120,日興アセットマネジメント株式会社,"Nikko Asset Management Co., Ltd.",E12430,,2023-04-18,2024-04-15,2024-07-12 09:00:00,07A000,6,G04346,有価証券報告書（内国投資信託受益証券）－第19期(2023/04/18－2024/04/15),8010401072159,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U05T,120,ＰａｙＰａｙアセットマネジメント株式会社,"PayPay Asset Management Co., Ltd.",E14601,,2023-03-22,2024-04-15,2024-07-12 09:00:00,07A000,7,G14779,有価証券報告書（内国投資信託受益証券）－第1期(2023/03/22－2024/04/15),2010401079382,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U081,120,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-04-15,2024-04-15,2024-07-12 09:00:00,07A000,10,G13484,有価証券報告書（内国投資信託受益証券）－第5期(2023/04/15－2024/04/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TJG9,120,野村アセットマネジメント株式会社,"Nomura Asset Management Co., Ltd.",E12460,,2023-11-16,2024-05-15,2024-07-12 09:00:00,07A000,11,G12840,有価証券報告書（内国投資信託受益証券）－第13期(2023/11/16－2024/05/15),7010001054021,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1AK,140,エコートレーディング株式会社,"Echo Trading Co., Ltd.",E02801,74270,2024-03-01,2024-05-31,2024-07-12 09:00:00,043000,12,,四半期報告書－第54期第1四半期(2024/03/01－2024/05/31),4140001068093,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TM9A,120,ニッセイアセットマネジメント株式会社,"Nissay Asset Management Co., Ltd.",E12453,,2023-10-17,2024-04-15,2024-07-12 09:00:00,07A000,14,G13618,有価証券報告書（内国投資信託受益証券）－第9期(2023/10/17－2024/04/15),9010001025953,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TJ4S,040,野村アセットマネジメント株式会社,"Nomura Asset Management Co., Ltd.",E12460,,,,2024-07-12 09:01:00,04A001,16,G12845,訂正有価証券届出書（内国投資信託受益証券）,7010001054021,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZQR,160,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-13,2024-10-15,2024-07-12 09:01:00,10A000,17,G07380,半期報告書（内国投資信託受益証券）－第16期(2023/10/13－2024/10/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZRH,160,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-13,2024-10-15,2024-07-12 09:01:00,10A000,18,G11468,半期報告書（内国投資信託受益証券）－第9期(2023/10/13－2024/10/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZQX,160,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-13,2024-10-15,2024-07-12 09:01:00,10A000,19,G07382,半期報告書（内国投資信託受益証券）－第16期(2023/10/13－2024/10/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TD1K,030,日興アセットマネジメント株式会社,"Nikko Asset Management Co., Ltd.",E12430,,,,2024-07-12 09:01:00,04A000,20,G04346,有価証券届出書（内国投資信託受益証券）,8010401072159,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1HP,140,イーサポートリンク株式会社,"E-Support Link Co., Ltd.",E05611,24930,2024-03-01,2024-05-31,2024-07-12 09:01:00,043000,21,,四半期報告書－第27期第2四半期(2024/03/01－2024/05/31),2013301018864,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U068,030,ＰａｙＰａｙアセットマネジメント株式会社,"PayPay Asset Management Co., Ltd.",E14601,,,,2024-07-12 09:01:00,04A000,22,G14779,有価証券届出書（内国投資信託受益証券）,2010401079382,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U0PH,140,株式会社ライフフーズ,"Life Foods Co., Ltd.",E03490,30650,2024-03-01,2024-05-31,2024-07-12 09:01:00,043000,23,,四半期報告書－第39期第1四半期(2024/03/01－2024/05/31),4120901008761,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZX3,160,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-13,2024-10-15,2024-07-12 09:01:00,10A000,24,G12598,半期報告書（内国投資信託受益証券）－第8期(2023/10/13－2024/10/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U08T,160,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-13,2024-10-15,2024-07-12 09:01:00,10A000,25,G13443,半期報告書（内国投資信託受益証券）－第6期(2023/10/13－2024/10/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZQU,160,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-13,2024-10-15,2024-07-12 09:02:00,10A000,26,G07381,半期報告書（内国投資信託受益証券）－第16期(2023/10/13－2024/10/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TXRI,030,農林中金全共連アセットマネジメント株式会社,"Norinchukin Zenkyoren Asset Management Co., Ltd.",E12882,,,,2024-07-12 09:02:00,04A000,28,G10274,有価証券届出書（内国投資信託受益証券）,7010001054095,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZQV,030,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,,,2024-07-12 09:02:00,04A000,29,G07382,有価証券届出書（内国投資信託受益証券）,9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TYFZ,120,カレラアセットマネジメント株式会社,"Carrera Asset Management Co., Ltd.",E26704,,2023-10-17,2024-04-15,2024-07-12 09:02:00,07A000,30,G10600,有価証券報告書（内国投資信託受益証券）－第19期(2023/10/17－2024/04/15),6010001141324,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TD1M,120,日興アセットマネジメント株式会社,"Nikko Asset Management Co., Ltd.",E12430,,2023-04-18,2024-04-15,2024-07-12 09:02:00,07A000,31,G04821,有価証券報告書（内国投資信託受益証券）－第19期(2023/04/18－2024/04/15),8010401072159,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZQP,030,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,,,2024-07-12 09:02:00,04A000,32,G07380,有価証券届出書（内国投資信託受益証券）,9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TM0I,030,ピクテ・ジャパン株式会社,"Pictet Japan Co., Ltd.",E10439,,,,2024-07-12 09:02:00,04A000,33,G01333,有価証券届出書（内国投資信託受益証券）,4010001027269,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZRE,030,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,,,2024-07-12 09:02:00,04A000,34,G11468,有価証券届出書（内国投資信託受益証券）,9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TJGC,040,野村アセットマネジメント株式会社,"Nomura Asset Management Co., Ltd.",E12460,,,,2024-07-12 09:02:00,04A001,35,G12840,訂正有価証券届出書（内国投資信託受益証券）,7010001054021,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TKJA,040,野村アセットマネジメント株式会社,"Nomura Asset Management Co., Ltd.",E12460,,,,2024-07-12 09:02:00,04A001,36,G03726,訂正有価証券届出書（内国投資信託受益証券）,7010001054021,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZP5,120,ステート・ストリート・グローバル・アドバイザーズ株式会社,"State Street Global Advisors, Inc.",E12963,,2023-04-18,2024-04-15,2024-07-12 09:02:00,07A000,37,G11684,有価証券報告書（内国投資信託受益証券）－第8期(2023/04/18－2024/04/15),2010401034817,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TYG1,040,カレラアセットマネジメント株式会社,"Carrera Asset Management Co., Ltd.",E26704,,,,2024-07-12 09:02:00,04A001,38,G10600,訂正有価証券届出書（内国投資信託受益証券）,6010001141324,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U08V,030,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,,,2024-07-12 09:02:00,04A000,40,G13443,有価証券届出書（内国投資信託受益証券）,9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZTZ,160,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-13,2024-10-15,2024-07-12 09:02:00,10A000,41,G11469,半期報告書（内国投資信託受益証券）－第9期(2023/10/13－2024/10/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TD1P,120,日興アセットマネジメント株式会社,"Nikko Asset Management Co., Ltd.",E12430,,2023-10-13,2024-04-12,2024-07-12 09:03:00,07A000,42,G05178,有価証券報告書（内国投資信託受益証券）－第35期(2023/10/13－2024/04/12),8010401072159,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZWW,030,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,,,2024-07-12 09:03:00,04A000,43,G12598,有価証券届出書（内国投資信託受益証券）,9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TYG8,120,カレラアセットマネジメント株式会社,"Carrera Asset Management Co., Ltd.",E26704,,2023-10-17,2024-04-15,2024-07-12 09:03:00,07A000,44,G09186,有価証券報告書（内国投資信託受益証券）－第22期(2023/10/17－2024/04/15),6010001141324,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZVJ,120,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-17,2024-04-15,2024-07-12 09:03:00,07A000,45,G11987,有価証券報告書（内国投資信託受益証券）－第40期(2023/10/17－2024/04/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZPI,120,大和アセットマネジメント株式会社,"Daiwa Asset Management Co., Ltd.",E06748,,2023-10-21,2024-04-22,2024-07-12 09:03:00,07A000,46,G10617,有価証券報告書（内国投資信託受益証券）－第19期(2023/10/21－2024/04/22),2010001049257,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TM0M,120,ピクテ・ジャパン株式会社,"Pictet Japan Co., Ltd.",E10439,,2023-04-14,2024-04-15,2024-07-12 09:03:00,07A000,47,G01333,有価証券報告書（内国投資信託受益証券）－第24期(2023/04/14－2024/04/15),4010001027269,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U08L,030,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,,,2024-07-12 09:03:00,04A000,48,G13484,有価証券届出書（内国投資信託受益証券）,9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TXRP,120,農林中金全共連アセットマネジメント株式会社,"Norinchukin Zenkyoren Asset Management Co., Ltd.",E12882,,2023-10-16,2024-04-15,2024-07-12 09:03:00,07A000,49,G10274,有価証券報告書（内国投資信託受益証券）－第21期(2023/10/16－2024/04/15),7010001054095,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U07M,160,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-13,2024-10-15,2024-07-12 09:03:00,10A000,50,G11396,半期報告書（内国投資信託受益証券）－第9期(2023/10/13－2024/10/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1BI,140,北雄ラッキー株式会社,"Kitao Lucky Co., Ltd.",E03397,27470,2024-03-01,2024-05-31,2024-07-12 09:03:00,043000,51,,四半期報告書－第55期第1四半期(2024/03/01－2024/05/31),4430001015181,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZVF,120,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-17,2024-04-15,2024-07-12 09:03:00,07A000,52,G11980,有価証券報告書（内国投資信託受益証券）－第45期(2023/10/17－2024/04/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U16I,140,岡野バルブ製造株式会社,"Okano Valve Manufacturing Co., Ltd.",E01609,64920,2024-03-01,2024-05-31,2024-07-12 09:03:00,043000,53,,四半期報告書－第125期第2四半期(2024/03/01－2024/05/31),4290801005157,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1DP,140,株式会社ＦＩＸＥＲ,"FIXER Co., Ltd.",E37959,51290,2024-03-01,2024-05-31,2024-07-12 09:03:00,043000,54,,四半期報告書－第15期第3四半期(2024/03/01－2024/05/31),1010401084788,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZP1,030,ステート・ストリート・グローバル・アドバイザーズ株式会社,"State Street Global Advisors, Inc.",E12963,,,,2024-07-12 09:03:00,04A000,56,G11684,有価証券届出書（内国投資信託受益証券）,2010401034817,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TYGA,030,カレラアセットマネジメント株式会社,"Carrera Asset Management Co., Ltd.",E26704,,,,2024-07-12 09:03:00,04A000,57,G09186,有価証券届出書（内国投資信託受益証券）,6010001141324,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TD1N,030,日興アセットマネジメント株式会社,"Nikko Asset Management Co., Ltd.",E12430,,,,2024-07-12 09:03:00,04A000,58,G05178,有価証券届出書（内国投資信託受益証券）,8010401072159,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZRS,030,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,,,2024-07-12 09:03:00,04A000,59,G11469,有価証券届出書（内国投資信託受益証券）,9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TM0R,030,ピクテ・ジャパン株式会社,"Pictet Japan Co., Ltd.",E10439,,,,2024-07-12 09:03:00,04A000,60,G04149,有価証券届出書（内国投資信託受益証券）,4010001027269,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U088,160,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-13,2024-10-15,2024-07-12 09:03:00,10A000,61,G12856,半期報告書（内国投資信託受益証券）－第7期(2023/10/13－2024/10/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZQS,030,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,,,2024-07-12 09:04:00,04A000,62,G07381,有価証券届出書（内国投資信託受益証券）,9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TLDV,120,三菱ＵＦＪアセットマネジメント株式会社,"Mitsubishi UFJ Asset Management Co., Ltd.",E11518,,2023-10-14,2024-04-15,2024-07-12 09:04:00,07A000,63,G11015,有価証券報告書（内国投資信託受益証券）－第22期(2023/10/14－2024/04/15),9010001034450,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZU2,160,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-13,2024-10-15,2024-07-12 09:04:00,10A000,66,G11470,半期報告書（内国投資信託受益証券）－第9期(2023/10/13－2024/10/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U07P,030,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,,,2024-07-12 09:04:00,04A000,67,G11396,有価証券届出書（内国投資信託受益証券）,9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TKI0,030,野村アセットマネジメント株式会社,"Nomura Asset Management Co., Ltd.",E12460,,,,2024-07-12 09:04:00,04A000,68,G11665,有価証券届出書（内国投資信託受益証券）,7010001054021,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZWB,160,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-13,2024-10-15,2024-07-12 09:04:00,10A000,69,G12262,半期報告書（内国投資信託受益証券）－第8期(2023/10/13－2024/10/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TMP6,120,ＳＯＭＰＯアセットマネジメント株式会社,"Sompo Asset Management Co., Ltd.",E12434,,2023-03-31,2024-04-15,2024-07-12 09:04:00,07A000,71,G14753,有価証券報告書（内国投資信託受益証券）－第1期(2023/03/31－2024/04/15),7010001031160,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TYG5,120,カレラアセットマネジメント株式会社,"Carrera Asset Management Co., Ltd.",E26704,,2023-10-17,2024-04-15,2024-07-12 09:04:00,07A000,72,G10010,有価証券報告書（内国投資信託受益証券）－第21期(2023/10/17－2024/04/15),6010001141324,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TKJB,040,野村アセットマネジメント株式会社,"Nomura Asset Management Co., Ltd.",E12460,,,,2024-07-12 09:04:00,04A001,73,G10883,訂正有価証券届出書（内国投資信託受益証券）,7010001054021,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TM0S,120,ピクテ・ジャパン株式会社,"Pictet Japan Co., Ltd.",E10439,,2023-10-14,2024-04-15,2024-07-12 09:04:00,07A000,74,G04149,有価証券報告書（内国投資信託受益証券）－第33期(2023/10/14－2024/04/15),4010001027269,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZVA,030,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,,,2024-07-12 09:04:00,04A000,75,G11980,有価証券届出書（内国投資信託受益証券）,9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TD1T,120,日興アセットマネジメント株式会社,"Nikko Asset Management Co., Ltd.",E12430,,2023-10-14,2024-04-15,2024-07-12 09:04:00,07A000,76,G05392,有価証券報告書（内国投資信託受益証券）－第34期(2023/10/14－2024/04/15),8010401072159,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZUA,120,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-04-18,2024-04-15,2024-07-12 09:04:00,07A000,77,G11845,有価証券報告書（内国投資信託受益証券）－第19期(2023/04/18－2024/04/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZU6,160,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-13,2024-10-15,2024-07-12 09:04:00,10A000,78,G11474,半期報告書（内国投資信託受益証券）－第9期(2023/10/13－2024/10/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TYG7,040,カレラアセットマネジメント株式会社,"Carrera Asset Management Co., Ltd.",E26704,,,,2024-07-12 09:05:00,04A001,79,G10010,訂正有価証券届出書（内国投資信託受益証券）,6010001141324,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TM0W,030,ピクテ・ジャパン株式会社,"Pictet Japan Co., Ltd.",E10439,,,,2024-07-12 09:05:00,04A000,80,G11542,有価証券届出書（内国投資信託受益証券）,4010001027269,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TLDU,030,三菱ＵＦＪアセットマネジメント株式会社,"Mitsubishi UFJ Asset Management Co., Ltd.",E11518,,,,2024-07-12 09:05:00,04A000,82,G11015,有価証券届出書（内国投資信託受益証券）,9010001034450,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZW8,030,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,,,2024-07-12 09:05:00,04A000,83,G12262,有価証券届出書（内国投資信託受益証券）,9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TD1R,030,日興アセットマネジメント株式会社,"Nikko Asset Management Co., Ltd.",E12430,,,,2024-07-12 09:05:00,04A000,84,G05392,有価証券届出書（内国投資信託受益証券）,8010401072159,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZVH,030,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,,,2024-07-12 09:05:00,04A000,85,G11987,有価証券届出書（内国投資信託受益証券）,9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZRP,160,ＳＯＭＰＯアセットマネジメント株式会社,"Sompo Asset Management Co., Ltd.",E12434,,2023-10-17,2024-10-16,2024-07-12 09:05:00,10A000,86,G14642,半期報告書（内国投資信託受益証券）－第2期(2023/10/17－2024/10/16),7010001031160,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U0QX,140,コーナン商事株式会社,"Konan Shoji Co., Ltd.",E03273,75160,2024-03-01,2024-05-31,2024-07-12 09:05:00,043000,87,,四半期報告書－第48期第1四半期(2024/03/01－2024/05/31),3120101003135,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZU5,030,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,,,2024-07-12 09:05:00,04A000,88,G11474,有価証券届出書（内国投資信託受益証券）,9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZPJ,030,大和アセットマネジメント株式会社,"Daiwa Asset Management Co., Ltd.",E06748,,,,2024-07-12 09:05:00,04A000,89,G10617,有価証券届出書（内国投資信託受益証券）,2010001049257,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U08C,030,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,,,2024-07-12 09:05:00,04A000,90,G12856,有価証券届出書（内国投資信託受益証券）,9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TYGD,120,カレラアセットマネジメント株式会社,"Carrera Asset Management Co., Ltd.",E26704,,2023-10-17,2024-04-15,2024-07-12 09:05:00,07A000,91,G13777,有価証券報告書（内国投資信託受益証券）－第8期(2023/10/17－2024/04/15),6010001141324,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZWU,160,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-13,2024-10-15,2024-07-12 09:05:00,10A000,92,G12485,半期報告書（内国投資信託受益証券）－第8期(2023/10/13－2024/10/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZV8,120,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-13,2024-04-12,2024-07-12 09:05:00,07A000,93,G11877,有価証券報告書（内国投資信託受益証券）－第29期(2023/10/13－2024/04/12),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZWF,160,アセットマネジメントＯｎｅ株式会社,"Asset Management One Co., Ltd.",E10677,,2023-10-13,2024-10-15,2024-07-12 09:05:00,10A000,94,G12266,半期報告書（内国投資信託受益証券）－第8期(2023/10/13－2024/10/15),9010001021473,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U12W,140,株式会社カルラ,"Carla Co., Ltd.",E03422,27890,2024-03-01,2024-05-31,2024-07-12 09:05:00,043000,95,,四半期報告書－第53期第1四半期(2024/03/01－2024/05/31),9370001017691,True,True,True
